DateTime,VMT_total,TT_mean,weather,Crash,INCIDENT,ROADWORK
1/5/2015 3:30,390.8785714,2.393035345,0,0,0,0
1/5/2015 3:45,423.9416667,2.552161902,0,0,0,0
1/5/2015 4:00,474.6892857,2.390542868,0,0,0,0
1/5/2015 4:15,410.8916667,2.516509592,0,0,0,0
1/5/2015 4:30,441.0285714,2.292274681,0,0,0,0
1/5/2015 4:45,497.8079365,2.305897124,0,0,0,0
1/5/2015 5:00,482.9925926,2.229111408,0,0,0,0
1/5/2015 5:15,573.556746,2.412473783,0,0,0,0
1/5/2015 5:30,698.4388889,2.299299301,0,0,0,0
1/5/2015 5:45,863.8595238,2.270877594,0,0,0,0
1/5/2015 6:00,927.5384921,2.251578677,0,0,0,0
1/5/2015 6:15,902.943254,2.336078655,0,0,0,0
1/5/2015 6:30,1132.64127,2.330748013,0,0,0,0
1/5/2015 6:45,1495.980556,2.318938309,0,0,0,0
1/5/2015 7:00,1463.597222,2.315161979,0,0,0,0
1/5/2015 7:15,1490.070635,2.325156755,0,0,0,0
1/5/2015 7:30,1598.836111,2.301392098,0,0,0,0
1/5/2015 7:45,1895.336111,2.269509234,0,0,0,0
1/5/2015 8:00,1650.983333,2.218840397,0,0,0,0
1/5/2015 8:15,1869.241667,2.326702942,0,0,0,0
1/5/2015 8:30,1631.130556,2.242649543,0,0,0,0
1/5/2015 8:45,1595.302778,2.293534234,0,0,0,0
1/5/2015 9:00,1451.872222,2.285150589,0,0,0,0
1/5/2015 9:15,1277.168651,2.301064254,0,0,0,0
1/5/2015 9:30,1391.955556,2.252686425,0,0,0,0
1/5/2015 9:45,1401.15,2.331868065,0,0,0,0
1/5/2015 10:00,1332.421825,2.350999728,0,0,0,0
1/5/2015 10:15,1314.913889,2.287406421,0,0,0,0
1/5/2015 10:30,1245.856349,2.327664928,0,0,0,0
1/5/2015 10:45,1332.977778,2.300109401,0,0,0,0
1/5/2015 11:00,1432.469444,2.28418164,0,0,0,0
1/5/2015 11:15,1314.438889,2.290890464,0,0,0,0
1/5/2015 11:30,1620.48373,2.358657747,0,0,0,0
1/5/2015 11:45,1483.047222,2.293975269,0,0,0,0
1/5/2015 12:00,1472.848016,2.312311509,0,0,0,0
1/5/2015 12:15,1531.536111,2.328938943,0,0,0,0
1/5/2015 12:30,1675.025,2.344403623,0,0,0,0
1/5/2015 12:45,1761.858333,2.298439819,0,0,0,0
1/5/2015 13:00,1620.955556,2.328361092,0,0,0,0
1/5/2015 13:15,1747.188889,2.326826275,0,0,0,0
1/5/2015 13:30,1795.458333,2.302526295,0,0,0,0
1/5/2015 13:45,1911.316667,2.317028308,0,0,0,0
1/5/2015 14:00,2066.075,2.295637003,0,0,0,0
1/5/2015 14:15,2328.858333,2.279706903,0,0,0,0
1/5/2015 14:30,2669.216667,2.316124182,0,0,0,0
1/5/2015 14:45,2940.2,2.310122135,0,0,0,0
1/5/2015 15:00,2603.152778,2.286705757,0,0,0,0
1/5/2015 15:15,3158.683333,2.285153408,0,0,0,0
